gender,seniorcitizen,partner,dependents,tenure,phoneservice,multiplelines,internetservice,onlinesecurity,onlinebackup,deviceprotection,techsupport,streamingtv,streamingmovies,contract,paperlessbilling,paymentmethod,monthlycharges,totalcharges,tenure_bucket,service_count,revenue_to_date,contract_payment_risk,senior_high_charges,family_status,churn_actual,churn_proba,churn_pred,risk_category
Female,0,No,No,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.05,678.2,36-48m,1,761.9,0,0,Single,No,0.003462048355575376,0,Low
Male,0,No,No,1,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,50.5,50.5,0-12m,2,50.5,1,0,Single,Yes,0.6083307248270322,1,High
Male,0,No,No,7,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,74.9,490.55,0-12m,2,524.3000000000001,1,0,Single,No,0.6018914890157301,1,High
Female,0,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.95,137.95,0-12m,1,141.9,1,0,Single,Yes,0.6140319394659606,1,High
Female,0,No,No,56,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),19.55,1080.55,48m+,1,1094.8,0,0,Single,No,0.026995459169227954,0,Low
Female,0,Yes,No,6,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,50.35,314.55,0-12m,2,302.1,1,0,Couple,No,0.43604602114724145,1,Medium
Female,0,No,No,63,Yes,No,DSL,No,No,Yes,No,No,Yes,One year,No,Credit card (automatic),58.55,3503.5,48m+,3,3688.6499999999996,0,0,Single,No,0.0478833799394319,0,Low
Female,0,No,No,64,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),110.5,7069.25,48m+,7,7072.0,0,0,Single,No,0.12260893106131557,0,Low
Male,0,Yes,No,29,No,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,45.9,1332.4,24-36m,2,1331.1,1,0,Couple,No,0.2590341534795772,0,Low
Male,0,No,No,32,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),85.65,2664.3,24-36m,3,2740.8,0,0,Single,No,0.35529187328212897,1,Medium
Female,1,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,84.05,186.05,0-12m,3,168.1,1,1,Single,No,0.8606499603153956,1,Very High
Male,0,Yes,No,60,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,94.4,5610.25,48m+,4,5664.0,0,0,Couple,Yes,0.21955465366076754,0,Low
Male,0,No,No,22,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,65.05,1427.55,12-24m,5,1431.1,0,0,Single,No,0.12131491133566573,0,Low
Male,0,No,No,11,No,No phone service,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,35.65,425.1,0-12m,2,392.15,1,0,Single,No,0.28996418028666765,0,Low
Male,1,Yes,No,57,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Electronic check,90.65,5199.8,48m+,4,5167.05,0,1,Couple,No,0.12977968029374137,0,Low
Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,44.15,44.15,0-12m,1,44.15,0,0,Single,Yes,0.44620893939550194,1,Medium
Female,0,No,No,62,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),19.2,1123.65,48m+,1,1190.3999999999999,0,0,Single,No,0.033155783237917576,0,Low
Female,0,Yes,No,47,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,98.75,4533.7,36-48m,6,4641.25,1,0,Couple,Yes,0.4133116659597716,1,Medium
Female,0,Yes,Yes,61,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,88.1,5526.75,48m+,8,5374.099999999999,0,0,Family,No,0.0065016882264677615,0,Low
Female,0,No,No,3,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.15,194.2,0-12m,1,210.45000000000002,1,0,Single,No,0.5905242339207718,1,Medium
Male,0,Yes,Yes,64,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,81.05,5135.35,48m+,3,5187.2,1,0,Family,No,0.14705524695527925,0,Low
Female,0,Yes,Yes,6,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,94.05,518.75,0-12m,5,564.3,0,0,Family,No,0.8416960183345336,1,Very High
Female,0,Yes,Yes,56,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.05,1090.1,48m+,1,1122.8,0,0,Family,No,0.006296227003288699,0,Low
Female,0,Yes,Yes,27,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,49.85,1336.15,24-36m,2,1345.95,0,0,Family,No,0.11521330333253763,0,Low
Female,0,Yes,No,46,No,No phone service,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,45.55,2062.15,36-48m,3,2095.2999999999997,1,0,Couple,No,0.3217216043242847,0,Medium
Male,1,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,45.1,45.1,0-12m,1,45.1,1,0,Single,Yes,0.6050012803652579,1,High
Male,0,No,No,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.4,231.45,0-12m,1,224.39999999999998,0,0,Single,No,0.023138128617153475,0,Low
Male,0,Yes,No,32,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),98.85,3145.9,24-36m,5,3163.2,0,0,Couple,No,0.3575991141046127,1,Medium
Male,0,No,No,4,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,77.85,299.2,0-12m,2,311.4,1,0,Single,Yes,0.6250474468175963,1,High
Male,0,No,No,24,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),55.65,1400.55,12-24m,3,1335.6,0,0,Single,Yes,0.12025657039834439,0,Low
Male,0,No,No,35,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,108.95,4025.5,24-36m,7,3813.25,0,0,Single,No,0.26011931666482935,0,Low
Female,0,No,Yes,46,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),105.2,4822.85,36-48m,6,4839.2,0,0,Family,Yes,0.19465642976177921,0,Low
Male,0,Yes,Yes,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.0,70.0,0-12m,1,70.0,1,0,Family,Yes,0.8147783182823699,1,Very High
Female,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),110.15,7881.2,48m+,7,7930.8,0,0,Couple,No,0.041681826291413045,0,Low
Female,1,Yes,No,63,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,103.5,6479.4,48m+,6,6520.5,1,1,Couple,No,0.3384039480342092,0,Medium
Female,0,Yes,No,21,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,86.5,1808.7,12-24m,3,1816.5,1,0,Couple,Yes,0.5545083063005005,1,Medium
Male,0,Yes,Yes,37,No,No phone service,DSL,Yes,No,Yes,Yes,No,No,One year,Yes,Electronic check,40.2,1525.35,36-48m,3,1487.4,0,0,Family,No,0.14401398624716294,0,Low
Male,0,No,No,55,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Mailed check,100.9,5552.05,48m+,5,5549.5,0,0,Single,No,0.17492304338615136,0,Low
Male,0,Yes,No,14,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),66.6,979.5,12-24m,4,932.3999999999999,0,0,Couple,No,0.2656310971972051,0,Low
Male,0,Yes,Yes,53,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,71.85,3827.9,48m+,5,3808.0499999999997,1,0,Family,No,0.1401315772770378,0,Low
Female,0,Yes,Yes,50,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),84.15,4164.4,48m+,7,4207.5,0,0,Family,No,0.08896083884301709,0,Low
Male,1,Yes,No,38,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,102.6,4009.2,36-48m,6,3898.7999999999997,1,1,Couple,No,0.573526972234023,1,Medium
Female,1,No,No,30,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.7,2967.35,24-36m,5,2991.0,1,1,Single,Yes,0.5918286762552701,1,Medium
Female,0,No,No,28,Yes,No,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Electronic check,59.9,1654.7,24-36m,4,1677.2,0,0,Single,No,0.07544164414133132,0,Low
Male,1,Yes,No,46,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),59.9,2816.65,36-48m,5,2755.4,0,0,Couple,Yes,0.18927689328684483,0,Low
Female,0,No,No,67,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,20.55,1343.4,48m+,1,1376.8500000000001,0,0,Single,No,0.08610803431673351,0,Low
Female,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,45.95,45.95,0-12m,1,45.95,0,0,Single,Yes,0.5211871113847261,1,Medium
Male,0,Yes,No,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,19.8,1013.2,48m+,1,990.0,0,0,Couple,No,0.03417418940086283,0,Low
Female,0,Yes,No,56,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,One year,Yes,Electronic check,98.0,5270.6,48m+,5,5488.0,0,0,Couple,No,0.17474223764351193,0,Low
Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.95,19.95,0-12m,1,19.95,0,0,Single,No,0.4394098074308237,1,Medium
Male,0,Yes,No,3,No,No phone service,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Mailed check,35.1,101.1,0-12m,2,105.30000000000001,0,0,Couple,No,0.42610158087707645,1,Medium
Female,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,109.55,8165.1,48m+,7,7887.599999999999,0,0,Couple,No,0.041476550558297264,0,Low
Female,0,No,No,48,Yes,No,DSL,Yes,No,Yes,Yes,No,No,One year,Yes,Credit card (automatic),60.35,2896.4,36-48m,4,2896.8,0,0,Single,Yes,0.11348344797934354,0,Low
Male,0,No,No,9,No,No phone service,DSL,Yes,Yes,Yes,No,No,No,One year,No,Mailed check,39.55,373.0,0-12m,3,355.95,0,0,Single,No,0.17379930621538225,0,Low
Male,0,No,No,19,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,69.6,1394.55,12-24m,4,1322.3999999999999,0,0,Single,No,0.17207378117671948,0,Low
Male,0,Yes,Yes,46,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Mailed check,81.0,3846.35,36-48m,6,3726.0,0,0,Family,No,0.020431802031565936,0,Low
Male,0,Yes,No,56,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Electronic check,107.25,6033.3,48m+,6,6006.0,0,0,Couple,No,0.2869754602780545,0,Low
Male,0,No,No,35,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,83.15,2848.45,24-36m,3,2910.25,1,0,Single,No,0.4540820001351084,1,Medium
Female,0,No,No,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.8,475.2,24-36m,1,495.0,0,0,Single,No,0.03971096992115466,0,Low
Female,0,No,No,21,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,68.65,1493.2,12-24m,1,1441.65,1,0,Single,No,0.4578376388264163,1,Medium
Male,0,Yes,Yes,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),25.35,1847.55,48m+,2,1799.8500000000001,0,0,Family,No,0.0007992481981553057,0,Low
Female,0,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),79.35,79.35,0-12m,2,79.35,0,0,Couple,Yes,0.7965542729976769,1,High
Female,0,No,No,62,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),84.5,5193.2,48m+,7,5239.0,0,0,Single,No,0.012174505170427941,0,Low
Male,0,Yes,Yes,53,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,78.75,3942.45,48m+,6,4173.75,0,0,Family,No,0.08761763999573774,0,Low
Female,0,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,74.9,136.05,0-12m,2,149.8,0,0,Single,No,0.7263782412746396,1,High
Male,1,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),93.05,6735.05,48m+,6,6699.599999999999,0,1,Couple,No,0.04814840720375387,0,Low
Female,0,Yes,No,24,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,79.65,1928.7,12-24m,3,1911.6000000000001,0,0,Couple,No,0.3118834755475681,0,Medium
Male,0,No,No,41,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),55.7,2237.55,36-48m,3,2283.7000000000003,0,0,Single,No,0.13364997330621975,0,Low
Female,0,No,Yes,2,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),94.2,193.8,0-12m,4,188.4,0,0,Family,Yes,0.7839603530292149,1,High
Male,0,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,67.75,116.65,0-12m,1,135.5,1,0,Single,Yes,0.6030824701456853,1,High
Male,1,Yes,No,27,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,95.55,2510.2,24-36m,5,2579.85,1,1,Couple,Yes,0.603616341896457,1,High
Male,1,Yes,No,53,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.9,5549.4,48m+,5,5400.700000000001,1,1,Couple,Yes,0.481641336733082,1,Medium
Female,0,No,No,34,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Mailed check,64.4,2088.75,24-36m,5,2189.6000000000004,0,0,Single,Yes,0.05711728289700936,0,Low
Male,0,No,No,1,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.0,85.0,0-12m,3,85.0,1,0,Single,No,0.8339569598767976,1,Very High
Female,0,Yes,Yes,48,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.55,883.35,36-48m,1,938.4000000000001,0,0,Family,No,0.0007631546249882097,0,Low
Female,1,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),75.05,256.25,0-12m,2,225.14999999999998,0,1,Single,Yes,0.6260280418827476,1,High
Female,0,Yes,Yes,71,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Credit card (automatic),64.05,4492.9,48m+,5,4547.55,0,0,Family,No,0.031165526318957606,0,Low
Male,0,No,No,24,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,85.95,2107.15,12-24m,4,2062.8,1,0,Single,No,0.5115178603869365,1,Medium
Female,1,Yes,No,5,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,70.05,302.6,0-12m,1,350.25,1,0,Couple,No,0.5212095200409518,1,Medium
Female,1,No,No,8,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.75,606.25,0-12m,2,606.0,1,1,Single,Yes,0.6855929111042148,1,High
Male,0,No,No,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.8,309.4,12-24m,1,297.0,0,0,Single,No,0.11113621678539315,0,Low
Male,1,No,No,2,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,74.7,165.4,0-12m,2,149.4,1,1,Single,Yes,0.620827882811311,1,High
Female,0,Yes,Yes,13,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),25.0,332.5,12-24m,2,325.0,0,0,Family,No,0.02042815609023656,0,Low
Female,1,Yes,No,17,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),85.35,1463.45,12-24m,4,1450.9499999999998,0,1,Couple,Yes,0.3998418692417395,1,Medium
Male,0,Yes,No,24,Yes,Yes,DSL,Yes,No,No,Yes,No,No,One year,Yes,Electronic check,58.35,1346.9,12-24m,4,1400.4,0,0,Couple,No,0.11251220230252702,0,Low
Female,0,Yes,Yes,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.55,1070.25,48m+,1,1027.5,0,0,Family,No,0.016825540416417664,0,Low
Male,0,No,No,57,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),74.35,4317.35,48m+,5,4237.95,0,0,Single,No,0.04893054811921602,0,Low
Female,1,No,No,3,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,25.3,77.75,0-12m,0,75.9,1,0,Single,Yes,0.5981198676366343,1,Medium
Male,0,No,No,37,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,91.15,3369.25,36-48m,4,3372.55,1,0,Single,No,0.37896378341021086,1,Medium
Female,0,Yes,No,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),25.6,1888.25,48m+,2,1817.6000000000001,0,0,Couple,No,0.0022340665032884537,0,Low
Male,0,Yes,Yes,72,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),66.5,4811.6,48m+,5,4788.0,0,0,Family,No,0.04049607015863476,0,Low
Male,0,No,Yes,52,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),25.6,1334.5,48m+,2,1331.2,0,0,Family,No,0.03132479481629318,0,Low
Male,0,No,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,19.85,63.0,0-12m,1,79.4,1,0,Single,No,0.09820679444617442,0,Low
Male,0,No,No,9,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,69.5,653.25,0-12m,5,625.5,0,0,Single,No,0.22791301308247042,0,Low
Male,1,Yes,No,7,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.85,485.25,0-12m,2,523.9499999999999,1,1,Couple,No,0.7204365074706471,1,High
Female,0,Yes,Yes,48,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),70.1,3238.4,36-48m,5,3364.7999999999997,0,0,Family,No,0.047818959260738855,0,Low
Female,0,Yes,No,47,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),58.6,2723.4,36-48m,3,2754.2000000000003,0,0,Couple,No,0.142619638730215,0,Low
Female,1,No,No,4,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,72.75,317.75,0-12m,2,291.0,1,1,Single,No,0.5220039672684829,1,Medium
Female,0,No,No,47,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,103.7,4730.6,36-48m,6,4873.900000000001,0,0,Single,No,0.2791328292335718,0,Low
Male,0,Yes,No,24,No,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,29.1,688.0,12-24m,1,698.4000000000001,1,0,Couple,No,0.4713990540197748,1,Medium
Female,0,No,No,1,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,50.45,50.45,0-12m,2,50.45,0,0,Single,Yes,0.5717094681089894,1,Medium
Male,0,No,No,1,No,No phone service,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,44.65,44.65,0-12m,3,44.65,0,0,Single,Yes,0.5367791494800954,1,Medium
Female,0,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,19.25,19.25,0-12m,1,19.25,1,0,Family,No,0.31962703453913155,0,Medium
Male,0,No,No,48,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),108.1,5067.45,36-48m,6,5188.799999999999,0,0,Single,No,0.2896305980139604,0,Low
Male,0,No,No,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),20.1,562.6,24-36m,1,542.7,0,0,Single,No,0.004425144778603888,0,Low
Female,0,Yes,No,60,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Two year,No,Bank transfer (automatic),59.85,3483.45,48m+,4,3591.0,0,0,Couple,No,0.007234937237466144,0,Low
Female,0,No,No,26,Yes,No,DSL,No,Yes,Yes,No,No,No,One year,Yes,Mailed check,56.05,1553.2,24-36m,3,1457.3,0,0,Single,No,0.08014121260188543,0,Low
Female,1,No,No,51,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.6,967.9,48m+,1,999.6,0,0,Single,No,0.017667811201592224,0,Low
Female,0,No,No,4,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,79.0,303.15,0-12m,2,316.0,1,0,Single,Yes,0.7042151148115484,1,High
Female,1,No,No,26,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,66.05,1652.4,24-36m,4,1717.3,1,0,Single,No,0.23482232647900717,0,Low
Female,0,No,No,41,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,106.5,4282.4,36-48m,7,4366.5,1,0,Single,No,0.3931187419951476,1,Medium
Female,0,Yes,No,68,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),114.9,7843.55,48m+,8,7813.200000000001,0,0,Couple,No,0.060483011445216964,0,Low
Male,0,Yes,Yes,45,Yes,No,DSL,Yes,No,No,Yes,No,No,Two year,No,Bank transfer (automatic),54.65,2553.7,36-48m,3,2459.25,0,0,Family,No,0.059063040385088514,0,Low
Female,0,Yes,Yes,22,Yes,No,DSL,No,Yes,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),69.5,1498.2,12-24m,4,1529.0,0,0,Family,Yes,0.18823332766097292,0,Low
Male,0,No,No,12,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),79.95,1043.4,0-12m,2,959.4000000000001,0,0,Single,No,0.4972417227879785,1,Medium
Female,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),43.95,43.95,0-12m,1,43.95,0,0,Single,No,0.45988424355120167,1,Medium
Male,0,No,No,7,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.1,701.3,0-12m,4,658.6999999999999,1,0,Single,No,0.796889009935493,1,High
Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),20.2,20.2,0-12m,1,20.2,0,0,Single,Yes,0.44011309054271536,1,Medium
Female,0,No,No,13,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,23.9,300.8,12-24m,0,310.7,1,0,Single,Yes,0.5079817674866917,1,Medium
